,Time,Value
0,0.0,0.0605
1,0.01,0.068
2,0.02,0.0685
3,0.03,0.0705
4,0.04,0.0745
5,0.05,0.0675
6,0.060000000000000005,0.065
7,0.07,0.0735
8,0.08,0.0735
9,0.09,0.065
10,0.09999999999999999,0.0655
11,0.10999999999999999,0.0665
12,0.11999999999999998,0.065
13,0.12999999999999998,0.07
14,0.13999999999999999,0.07
15,0.15,0.068
16,0.16,0.071
17,0.17,0.069
18,0.18000000000000002,0.067
19,0.19000000000000003,0.069
20,0.20000000000000004,0.0685
21,0.21000000000000005,0.0675
22,0.22000000000000006,0.066
23,0.23000000000000007,0.0665
24,0.24000000000000007,0.0685
25,0.25000000000000006,0.068
26,0.26000000000000006,0.065
27,0.2700000000000001,0.0635
28,0.2800000000000001,0.0595
29,0.2900000000000001,0.059
30,0.3000000000000001,0.0645
31,0.3100000000000001,0.0705
32,0.3200000000000001,0.074
33,0.3300000000000001,0.071
34,0.34000000000000014,0.0745
35,0.35000000000000014,0.0745
36,0.36000000000000015,0.064
37,0.37000000000000016,0.0625
38,0.38000000000000017,0.0715
39,0.3900000000000002,0.0775
40,0.4000000000000002,0.0755
41,0.4100000000000002,0.0755
42,0.4200000000000002,0.076
43,0.4300000000000002,0.0715
44,0.4400000000000002,0.072
45,0.45000000000000023,0.0735
46,0.46000000000000024,0.076
47,0.47000000000000025,0.0765
48,0.48000000000000026,0.0715
49,0.49000000000000027,0.072
50,0.5000000000000002,0.0715
51,0.5100000000000002,0.072
52,0.5200000000000002,0.0755
53,0.5300000000000002,0.0755
54,0.5400000000000003,0.0755
55,0.5500000000000003,0.073
56,0.5600000000000003,0.0695
57,0.5700000000000003,0.068
58,0.5800000000000003,0.0695
59,0.5900000000000003,0.0725
60,0.6000000000000003,0.0725
61,0.6100000000000003,0.069
62,0.6200000000000003,0.068
63,0.6300000000000003,0.067
64,0.6400000000000003,0.068
65,0.6500000000000004,0.067
66,0.6600000000000004,0.0635
67,0.6700000000000004,0.0615
68,0.6800000000000004,0.0595
69,0.6900000000000004,0.0625
70,0.7000000000000004,0.071
71,0.7100000000000004,0.0735
72,0.7200000000000004,0.0705
73,0.7300000000000004,0.0735
74,0.7400000000000004,0.074
75,0.7500000000000004,0.073
76,0.7600000000000005,0.0745
77,0.7700000000000005,0.074
78,0.7800000000000005,0.078
79,0.7900000000000005,0.0795
80,0.8000000000000005,0.078
81,0.8100000000000005,0.077
82,0.8200000000000005,0.0725
83,0.8300000000000005,0.0665
84,0.8400000000000005,0.068
85,0.8500000000000005,0.0685
86,0.8600000000000005,0.0685
87,0.8700000000000006,0.081
88,0.8800000000000006,0.081
89,0.8900000000000006,0.073
90,0.9000000000000006,0.076
91,0.9100000000000006,0.077
92,0.9200000000000006,0.078
93,0.9300000000000006,0.08
94,0.9400000000000006,0.078
95,0.9500000000000006,0.0765
96,0.9600000000000006,0.0755
97,0.9700000000000006,0.077
98,0.9800000000000006,0.0795
99,0.9900000000000007,0.077
100,1.0000000000000007,0.0765
101,1.0100000000000007,0.0705
102,1.0200000000000007,0.066
103,1.0300000000000007,0.0705
104,1.0400000000000007,0.0735
105,1.0500000000000007,0.0765
106,1.0600000000000007,0.0745
107,1.0700000000000007,0.0735
108,1.0800000000000007,0.0715
109,1.0900000000000007,0.0675
110,1.1000000000000008,0.066
111,1.1100000000000008,0.0665
112,1.1200000000000008,0.0715
113,1.1300000000000008,0.078
114,1.1400000000000008,0.0815
115,1.1500000000000008,0.0795
116,1.1600000000000008,0.075
117,1.1700000000000008,0.0725
118,1.1800000000000008,0.074
119,1.1900000000000008,0.078
120,1.2000000000000008,0.0835
121,1.2100000000000009,0.0915
122,1.2200000000000009,0.085
123,1.2300000000000009,0.08
124,1.2400000000000009,0.082
125,1.2500000000000009,0.0785
126,1.260000000000001,0.079
127,1.270000000000001,0.081
128,1.280000000000001,0.083
129,1.290000000000001,0.08
130,1.300000000000001,0.0825
131,1.310000000000001,0.085
132,1.320000000000001,0.0835
133,1.330000000000001,0.086
134,1.340000000000001,0.088
135,1.350000000000001,0.093
136,1.360000000000001,0.097
137,1.370000000000001,0.095
138,1.380000000000001,0.093
139,1.390000000000001,0.0945
140,1.400000000000001,0.093
141,1.410000000000001,0.0915
142,1.420000000000001,0.095
143,1.430000000000001,0.0925
144,1.440000000000001,0.085
145,1.450000000000001,0.0875
146,1.460000000000001,0.095
147,1.470000000000001,0.097
148,1.480000000000001,0.101
149,1.490000000000001,0.107
150,1.500000000000001,0.111
151,1.5100000000000011,0.112
152,1.5200000000000011,0.1105
153,1.5300000000000011,0.113
154,1.5400000000000011,0.1135
155,1.5500000000000012,0.112
156,1.5600000000000012,0.113
157,1.5700000000000012,0.1105
158,1.5800000000000012,0.1085
159,1.5900000000000012,0.1075
160,1.6000000000000012,0.108
161,1.6100000000000012,0.1155
162,1.6200000000000012,0.1255
163,1.6300000000000012,0.1255
164,1.6400000000000012,0.1235
165,1.6500000000000012,0.1215
166,1.6600000000000013,0.1215
167,1.6700000000000013,0.1225
168,1.6800000000000013,0.121
169,1.6900000000000013,0.125
170,1.7000000000000013,0.128
171,1.7100000000000013,0.129
172,1.7200000000000013,0.133
173,1.7300000000000013,0.1345
174,1.7400000000000013,0.1335
175,1.7500000000000013,0.132
176,1.7600000000000013,0.1345
177,1.7700000000000014,0.138
178,1.7800000000000014,0.138
179,1.7900000000000014,0.139
180,1.8000000000000014,0.1385
181,1.8100000000000014,0.136
182,1.8200000000000014,0.1365
183,1.8300000000000014,0.1345
184,1.8400000000000014,0.131
185,1.8500000000000014,0.1265
186,1.8600000000000014,0.1215
187,1.8700000000000014,0.126
188,1.8800000000000014,0.1295
189,1.8900000000000015,0.1355
190,1.9000000000000015,0.138
191,1.9100000000000015,0.132
192,1.9200000000000015,0.133
193,1.9300000000000015,0.131
194,1.9400000000000015,0.1335
195,1.9500000000000015,0.1345
196,1.9600000000000015,0.131
197,1.9700000000000015,0.1375
198,1.9800000000000015,0.1475
199,1.9900000000000015,0.1525
200,2.0000000000000013,0.145
201,2.010000000000001,0.14
202,2.020000000000001,0.139
203,2.0300000000000007,0.1315
204,2.0400000000000005,0.1245
205,2.0500000000000003,0.122
206,2.06,0.121
