,Time,Value
0,0.0,0.0985
1,0.01,0.0945
2,0.02,0.096
3,0.03,0.0935
4,0.04,0.0975
5,0.05,0.0915
6,0.060000000000000005,0.089
7,0.07,0.0995
8,0.08,0.096
9,0.09,0.0925
10,0.09999999999999999,0.0925
11,0.10999999999999999,0.1025
12,0.11999999999999998,0.105
13,0.12999999999999998,0.0935
14,0.13999999999999999,0.091
15,0.15,0.0865
16,0.16,0.088
17,0.17,0.095
18,0.18000000000000002,0.0895
19,0.19000000000000003,0.0875
20,0.20000000000000004,0.0905
21,0.21000000000000005,0.0925
22,0.22000000000000006,0.0865
23,0.23000000000000007,0.09
24,0.24000000000000007,0.102
25,0.25000000000000006,0.0945
26,0.26000000000000006,0.095
27,0.2700000000000001,0.0955
28,0.2800000000000001,0.0945
29,0.2900000000000001,0.1015
30,0.3000000000000001,0.098
31,0.3100000000000001,0.0965
32,0.3200000000000001,0.0975
33,0.3300000000000001,0.0945
34,0.34000000000000014,0.0885
35,0.35000000000000014,0.0915
36,0.36000000000000015,0.0915
37,0.37000000000000016,0.089
38,0.38000000000000017,0.093
39,0.3900000000000002,0.095
40,0.4000000000000002,0.0975
41,0.4100000000000002,0.0965
42,0.4200000000000002,0.0965
43,0.4300000000000002,0.097
44,0.4400000000000002,0.098
45,0.45000000000000023,0.0975
46,0.46000000000000024,0.096
47,0.47000000000000025,0.099
48,0.48000000000000026,0.0995
49,0.49000000000000027,0.0995
50,0.5000000000000002,0.0985
51,0.5100000000000002,0.0955
52,0.5200000000000002,0.0965
53,0.5300000000000002,0.0955
54,0.5400000000000003,0.095
55,0.5500000000000003,0.0995
56,0.5600000000000003,0.099
57,0.5700000000000003,0.095
58,0.5800000000000003,0.0905
59,0.5900000000000003,0.091
60,0.6000000000000003,0.0915
61,0.6100000000000003,0.0885
62,0.6200000000000003,0.091
63,0.6300000000000003,0.0935
64,0.6400000000000003,0.0955
65,0.6500000000000004,0.0925
66,0.6600000000000004,0.0915
67,0.6700000000000004,0.092
68,0.6800000000000004,0.0925
69,0.6900000000000004,0.097
70,0.7000000000000004,0.105
71,0.7100000000000004,0.1065
72,0.7200000000000004,0.0955
73,0.7300000000000004,0.093
74,0.7400000000000004,0.0925
75,0.7500000000000004,0.094
76,0.7600000000000005,0.095
77,0.7700000000000005,0.088
78,0.7800000000000005,0.095
79,0.7900000000000005,0.0965
80,0.8000000000000005,0.091
81,0.8100000000000005,0.0935
82,0.8200000000000005,0.092
83,0.8300000000000005,0.089
84,0.8400000000000005,0.0935
85,0.8500000000000005,0.0945
86,0.8600000000000005,0.0965
87,0.8700000000000006,0.103
88,0.8800000000000006,0.093
89,0.8900000000000006,0.098
90,0.9000000000000006,0.0975
91,0.9100000000000006,0.088
92,0.9200000000000006,0.0915
93,0.9300000000000006,0.092
94,0.9400000000000006,0.1015
95,0.9500000000000006,0.094
96,0.9600000000000006,0.09
97,0.9700000000000006,0.094
98,0.9800000000000006,0.0915
99,0.9900000000000007,0.091
100,1.0000000000000007,0.0935
101,1.0100000000000007,0.0995
102,1.0200000000000007,0.09
103,1.0300000000000007,0.088
104,1.0400000000000007,0.093
105,1.0500000000000007,0.091
106,1.0600000000000007,0.0955
107,1.0700000000000007,0.095
108,1.0800000000000007,0.0975
109,1.0900000000000007,0.099
110,1.1000000000000008,0.1015
111,1.1100000000000008,0.103
112,1.1200000000000008,0.103
113,1.1300000000000008,0.1055
114,1.1400000000000008,0.0955
115,1.1500000000000008,0.096
116,1.1600000000000008,0.0985
117,1.1700000000000008,0.0955
118,1.1800000000000008,0.0925
119,1.1900000000000008,0.091
120,1.2000000000000008,0.0965
121,1.2100000000000009,0.09
122,1.2200000000000009,0.086
123,1.2300000000000009,0.0895
124,1.2400000000000009,0.0925
125,1.2500000000000009,0.1045
126,1.260000000000001,0.103
127,1.270000000000001,0.097
128,1.280000000000001,0.1
129,1.290000000000001,0.101
130,1.300000000000001,0.101
131,1.310000000000001,0.095
132,1.320000000000001,0.0955
133,1.330000000000001,0.093
134,1.340000000000001,0.0885
135,1.350000000000001,0.0975
136,1.360000000000001,0.099
137,1.370000000000001,0.093
138,1.380000000000001,0.0945
139,1.390000000000001,0.089
140,1.400000000000001,0.083
141,1.410000000000001,0.0835
142,1.420000000000001,0.0825
143,1.430000000000001,0.091
144,1.440000000000001,0.091
145,1.450000000000001,0.0855
146,1.460000000000001,0.09
147,1.470000000000001,0.0895
148,1.480000000000001,0.0925
149,1.490000000000001,0.093
150,1.500000000000001,0.0935
151,1.5100000000000011,0.0925
152,1.5200000000000011,0.0905
153,1.5300000000000011,0.0945
154,1.5400000000000011,0.0905
155,1.5500000000000012,0.081
156,1.5600000000000012,0.0815
157,1.5700000000000012,0.0885
158,1.5800000000000012,0.087
159,1.5900000000000012,0.083
160,1.6000000000000012,0.0805
161,1.6100000000000012,0.0795
162,1.6200000000000012,0.082
163,1.6300000000000012,0.0865
164,1.6400000000000012,0.1
165,1.6500000000000012,0.1025
166,1.6600000000000013,0.093
167,1.6700000000000013,0.0975
168,1.6800000000000013,0.101
169,1.6900000000000013,0.0965
170,1.7000000000000013,0.0965
171,1.7100000000000013,0.0915
172,1.7200000000000013,0.0915
173,1.7300000000000013,0.094
174,1.7400000000000013,0.0985
175,1.7500000000000013,0.095
176,1.7600000000000013,0.09
177,1.7700000000000014,0.1
178,1.7800000000000014,0.0995
179,1.7900000000000014,0.09
180,1.8000000000000014,0.09
181,1.8100000000000014,0.0985
182,1.8200000000000014,0.095
183,1.8300000000000014,0.092
184,1.8400000000000014,0.097
185,1.8500000000000014,0.098
186,1.8600000000000014,0.0985
187,1.8700000000000014,0.1045
188,1.8800000000000014,0.1015
189,1.8900000000000015,0.09
190,1.9000000000000015,0.092
191,1.9100000000000015,0.0945
192,1.9200000000000015,0.0965
193,1.9300000000000015,0.098
194,1.9400000000000015,0.0995
195,1.9500000000000015,0.093
196,1.9600000000000015,0.0865
197,1.9700000000000015,0.092
198,1.9800000000000015,0.0955
199,1.9900000000000015,0.089
200,2.0000000000000013,0.083
201,2.010000000000001,0.087
202,2.020000000000001,0.0835
203,2.0300000000000007,0.088
204,2.0400000000000005,0.0895
205,2.0500000000000003,0.0925
206,2.06,0.0915
207,2.07,0.088
208,2.0799999999999996,0.0975
209,2.0899999999999994,0.092
210,2.099999999999999,0.0875
211,2.109999999999999,0.09
212,2.1199999999999988,0.0985
213,2.1299999999999986,0.098
214,2.1399999999999983,0.0855
215,2.149999999999998,0.086
216,2.159999999999998,0.0915
217,2.1699999999999977,0.091
218,2.1799999999999975,0.09
219,2.1899999999999973,0.094
220,2.199999999999997,0.089
221,2.209999999999997,0.087
222,2.2199999999999966,0.0915
223,2.2299999999999964,0.088
