,Time,Value
0,0.0,0.0795
1,0.01,0.0755
2,0.02,0.07
3,0.03,0.0675
4,0.04,0.066
5,0.05,0.0705
6,0.060000000000000005,0.074
7,0.07,0.0745
8,0.08,0.0685
9,0.09,0.062
10,0.09999999999999999,0.0645
11,0.10999999999999999,0.0705
12,0.11999999999999998,0.068
13,0.12999999999999998,0.069
14,0.13999999999999999,0.0735
15,0.15,0.0725
16,0.16,0.0785
17,0.17,0.085
18,0.18000000000000002,0.0825
19,0.19000000000000003,0.079
20,0.20000000000000004,0.0805
21,0.21000000000000005,0.084
22,0.22000000000000006,0.0815
23,0.23000000000000007,0.081
24,0.24000000000000007,0.0835
25,0.25000000000000006,0.0775
26,0.26000000000000006,0.07
27,0.2700000000000001,0.0745
28,0.2800000000000001,0.078
29,0.2900000000000001,0.073
30,0.3000000000000001,0.0725
31,0.3100000000000001,0.075
32,0.3200000000000001,0.071
33,0.3300000000000001,0.0685
34,0.34000000000000014,0.072
35,0.35000000000000014,0.0795
36,0.36000000000000015,0.083
37,0.37000000000000016,0.0825
38,0.38000000000000017,0.0895
39,0.3900000000000002,0.087
40,0.4000000000000002,0.0815
41,0.4100000000000002,0.082
42,0.4200000000000002,0.081
43,0.4300000000000002,0.084
44,0.4400000000000002,0.0865
45,0.45000000000000023,0.085
46,0.46000000000000024,0.081
47,0.47000000000000025,0.077
48,0.48000000000000026,0.0845
49,0.49000000000000027,0.0885
50,0.5000000000000002,0.0815
51,0.5100000000000002,0.081
52,0.5200000000000002,0.0795
53,0.5300000000000002,0.077
54,0.5400000000000003,0.0745
55,0.5500000000000003,0.074
56,0.5600000000000003,0.0755
57,0.5700000000000003,0.077
58,0.5800000000000003,0.0815
59,0.5900000000000003,0.083
60,0.6000000000000003,0.0805
61,0.6100000000000003,0.0775
62,0.6200000000000003,0.0755
63,0.6300000000000003,0.075
64,0.6400000000000003,0.076
65,0.6500000000000004,0.075
66,0.6600000000000004,0.071
67,0.6700000000000004,0.071
68,0.6800000000000004,0.073
69,0.6900000000000004,0.0755
70,0.7000000000000004,0.0765
71,0.7100000000000004,0.0745
72,0.7200000000000004,0.0765
73,0.7300000000000004,0.079
74,0.7400000000000004,0.0745
75,0.7500000000000004,0.0705
76,0.7600000000000005,0.0745
